,Unnamed: 0,deltaG,fraction of absolute ddG below 0.2,fraction of absolute ddG below 0.4,fraction of absolute ddG below 0.6,fraction of absolute ddG below 0.8,fraction of absolute ddG below 1.0,fraction of ddG above -0.2,fraction of ddG above -0.4,fraction of ddG above -0.6,fraction of ddG above -0.8,fraction of ddG above 0,fraction of deltaG zero,higher-level coarse-grained structure,length of coarse-grained structure including exterior,length of higher-level coarse-grained structure,lower quartile ddG incl inf,median deltadeltaG,number of basepairs,structure,N,stacks
9266,9266,0.4948545909534631,0.3389758886403182,0.37728063634103903,0.4060154113845389,0.4312453392990306,0.4529455630126771,0.3664926671638081,0.3925677355207556,0.4140939597315436,0.43479990057171264,0.3346010439970172,0.10599999999999997,[][],9,4,0.0,0.20000028610229487,6,...((......))..((((....))))...,4514636139865.308,2
9267,9267,0.6790983689735172,0.30284608378870675,0.3314435336976321,0.3519808743169399,0.36937613843351547,0.3842896174863388,0.3285974499089253,0.34676684881602915,0.36188524590163934,0.3749772313296904,0.3110200364298725,0.024000000000000018,[],11,2,2.384185791015625e-07,4.76837158203125e-07,9,((.(((((((...))))).)).))......,4531380401211.952,3
9268,9268,0.5309978752948676,0.253031375324369,0.2851851851851852,0.31601792875678225,0.3398207124321774,0.3641660769049304,0.27655107336636,0.29924510497758905,0.32245812691672565,0.3426043878273178,0.253031375324369,0.05800000000000005,[],11,2,0.20000004768371585,0.7999999970197678,6,((..((..((.......))..)))).....,77368768457.664,3
9269,9269,0.3160000001721912,0.2450617283950617,0.2728888888888889,0.30004938271604936,0.3257037037037037,0.3523950617283951,0.254,0.27671604938271605,0.3017283950617284,0.3267654320987654,0.22844444444444445,0.09999999999999998,[],12,2,0.2999999523162842,0.9000000357627869,6,.......((..((((....))...)).)).,3274677357.3,3
9270,9270,0.5847280252740473,0.2403998140399814,0.27187354718735474,0.3019758251975825,0.3282426778242678,0.35185960018596,0.2703626220362622,0.2919572291957229,0.3137610413761041,0.3353556485355649,0.24495583449558345,0.04400000000000004,[],12,2,0.2999999523162842,0.7000000476837158,7,..((...(((((.....))).))...))..,872549394375.032,3
9271,9271,0.5232905891015489,0.21343779677113006,0.24033713200379864,0.2617996201329535,0.28271604938271605,0.3013532763532764,0.2309354226020893,0.2497150997150997,0.2665479582146249,0.2847103513770181,0.21101614434947769,0.06399999999999995,[],11,2,0.5,0.5999999046325684,9,..(((...(((..(((...)))))))))..,64736194492.944,3
9272,9272,0.5172340456158557,0.2426241134751773,0.2738297872340425,0.297210401891253,0.32002364066193856,0.3418676122931442,0.2630260047281324,0.2856264775413712,0.3043498817966903,0.3239716312056737,0.23872340425531915,0.06000000000000005,[],12,2,0.2999999523162842,0.5,8,.((.((((...((.....)).))))))...,427494085383.18,3
9273,9273,0.4537313446434322,0.26119402985074625,0.2906183368869936,0.3163468372423596,0.33871120587538506,0.3622601279317697,0.2805259417199716,0.302013740819711,0.32350153991945035,0.34387585880123195,0.2559583037194977,0.06200000000000005,[][],11,4,0.20000004768371585,0.5999999046325684,7,((((......)).))..(((...)))....,161115637778.004,3
9274,9274,0.7196120779062142,0.3322318007662835,0.3534243295019157,0.36688218390804606,0.3814176245210728,0.39348659003831415,0.3529214559386973,0.3663314176245211,0.3756226053639847,0.38625478927203066,0.3325909961685824,0.07199999999999995,[],7,2,0.0,0.0,10,....((((((((((.....))))))).))),6365571176043.744,2
9275,9275,0.3828947406850363,0.3538986354775828,0.3876218323586745,0.4134746588693957,0.44293372319688107,0.4660087719298245,0.364546783625731,0.3887914230019493,0.41364522417154,0.44293372319688107,0.33840155945419104,0.08799999999999998,[][],7,4,0.0,0.2999999523162842,5,((............))(((...))).....,30454525570.416,2
9276,9276,0.2493877473230265,0.2500907029478458,0.2753968253968254,0.2957142857142857,0.3209070294784581,0.33956916099773243,0.2543537414965986,0.2759410430839002,0.2957142857142857,0.3209070294784581,0.23113378684807254,0.020000000000000014,[][],11,4,0.20000028610229487,0.7000000476837158,7,(((.((...))...))).((........)),887431945.96,3
9277,9277,0.3576923005494029,0.11167341430499324,0.13254610886189833,0.14975258659469184,0.16673414304993253,0.18346828609986504,0.11893837156995052,0.13452541610436347,0.15004498425551058,0.16684660368870896,0.101889338731444,0.012000000000000009,[[][]],14,6,1.8000001907348633,1.5,10,.((.(((.(((...)))((...))))))).,1058885.048,4
9278,9278,0.38524591083042936,0.2830145719489982,0.309540072859745,0.3350409836065574,0.3591530054644809,0.38235428051001824,0.3002276867030965,0.31835154826958106,0.3386384335154827,0.3602459016393443,0.2765938069216758,0.024000000000000018,[],7,2,0.09999990463256836,0.4999997615814209,7,((....(((((..........)))))..)),917904040887.504,2
9279,9279,0.4286597892027541,0.1793356242840779,0.2029553264604811,0.22323024054982815,0.24263459335624285,0.26222222222222225,0.19347079037800688,0.21115693012600228,0.2280183276059565,0.24558991981672396,0.17447880870561286,0.030000000000000027,[][],15,4,0.9000000953674316,1.200000286102295,8,....((.((...)).))((.((...)).)),16544122390.63,4
9280,9280,0.5888659833171933,0.24689576174112254,0.2857273768613975,0.3199312714776632,0.3495074455899198,0.37553264604811,0.2856586483390607,0.3110652920962199,0.335028636884307,0.3578235967926689,0.2579610538373425,0.030000000000000027,[],8,2,0.2999997138977051,0.5999999046325684,7,((((...(((....))).......))))..,2952368303111.94,2
9281,9281,0.20294118121642024,0.117250233426704,0.1323062558356676,0.1465452847805789,0.15889355742296918,0.17273576097105509,0.11753034547152195,0.1323062558356676,0.1465452847805789,0.15889355742296918,0.1022408963585434,0.048000000000000036,[],15,2,1.900000095367432,1.6999998092651367,10,((((.((((((...))....)).)))).)),451620.23199999996,5
9282,9282,0.5744897941849669,0.29965986394557825,0.3386394557823129,0.3760090702947846,0.40764172335600907,0.4382766439909297,0.3348299319727891,0.3612018140589569,0.38972789115646256,0.4152380952380952,0.3080952380952381,0.020000000000000014,[],8,2,2.384185791015625e-07,0.5999999046325684,5,((......(((......))).....))...,3574321937731.02,2
9283,9283,0.5714646558267902,0.2663860830527497,0.29497755331088665,0.3176206509539843,0.33964646464646464,0.3581088664421998,0.2882435465768799,0.3074354657687991,0.32471941638608304,0.3429292929292929,0.26537598204264873,0.208,[],11,2,0.19999980926513672,0.19999980926513672,9,.(((((((((....)).)))..))))....,1470887177865.3362,3
9284,9284,0.850411521263206,0.2875857338820302,0.3243026977594879,0.3524234110653864,0.3723365340649291,0.3870827617741198,0.32864654778235025,0.34981710105166897,0.3679926840420668,0.3825102880658437,0.30770461819844536,0.028000000000000025,[],8,2,0.09999942779541016,0.20000028610229487,8,(((...(((((........)))))..))).,16154457867094.896,2
9285,9285,0.4107526936838704,0.16714456391875746,0.1917323775388292,0.21252090800477896,0.231063321385902,0.2475746714456392,0.17968936678614095,0.19811230585424133,0.21584229390681006,0.23299880525686975,0.15663082437275985,0.06999999999999995,[],14,2,1.0999999046325684,1.0999999046325684,9,.((.(((.((.((....))))....))))),1170302147.5800002,4
9286,9286,0.4492957740422466,0.23230494075564495,0.2638721216186005,0.2849765258215963,0.3049631120053655,0.3231611893583725,0.2479767493852001,0.2703778224904985,0.2878604963112005,0.3058126536999776,0.2215962441314554,0.0060000000000000045,[],11,2,0.39999961853027344,0.5999999046325684,8,..(((.......((.(((...))).))))),22954395313.808,3
9287,9287,0.4788702925098242,0.1908182240818224,0.2176662017666202,0.2395629939562994,0.26164574616457464,0.2812180381218038,0.2110181311018131,0.2296373779637378,0.24679218967921895,0.26557415155741515,0.1919339841933984,0.04400000000000004,[],9,2,0.7000002861022949,0.5999994277954102,10,((((((.....((((....)).)))))))),97422395267.2,3
9288,9288,0.4434156355145292,0.2337219935985368,0.2610653863740284,0.28541380887059903,0.3032921810699589,0.32112482853223595,0.24931412894375854,0.2685413808870599,0.28795153177869226,0.3039551897576589,0.22773205304069505,0.028000000000000025,[],10,2,0.39999961853027344,0.20000028610229487,10,((...(((..(((((....)))))))))).,37676920670.208,3
9289,9289,0.6135699420327434,0.2215495244722802,0.2494316863836697,0.2724193922523777,0.2936673625608908,0.3133147761540246,0.2453027139874739,0.26450939457202505,0.2813732312688471,0.2984922291811645,0.2227093481790768,0.04200000000000004,[],15,2,0.4999997615814209,0.7000000476837158,8,..((.((.((.((......)))).))))..,279687142693.592,4
9290,9290,0.4766528905053769,0.2279843893480257,0.2601469237832874,0.2890495867768595,0.315633608815427,0.3407713498622589,0.2495179063360881,0.27107438016528923,0.2946969696969697,0.3181359044995409,0.2227961432506887,0.03200000000000003,[][],11,4,0.3999999761581421,0.7999999523162842,7,((....))(((....((....))..)))..,53507345046.231995,3
9291,9291,0.3235789539468916,0.15539181286549708,0.17901754385964913,0.199859649122807,0.2226432748538012,0.24659649122807015,0.16381286549707602,0.18374269005847954,0.2024795321637427,0.2242573099415205,0.14341520467836258,0.05000000000000005,[][],16,4,1.0999999046325684,1.2999999523162842,8,.((((...)).)).((..((...))..)).,492601225.7,4
9292,9292,0.18454935142666484,0.3609680495946591,0.3842393896041965,0.4071053886504529,0.4285407725321889,0.4461611826418693,0.3610634239389604,0.3842393896041965,0.4071053886504529,0.4285407725321889,0.326204101096805,0.06799999999999995,[],8,2,0.0,2.384185791015625e-07,7,..(((((((...))))).....))......,167225135279.58002,2
9293,9293,0.4700836768553097,0.3610413761041376,0.4068340306834031,0.44353788935378896,0.4732682473268247,0.500743840074384,0.3918642491864249,0.4235704323570432,0.4523942352394235,0.4776615527661553,0.3568572756857276,0.04400000000000004,[],9,2,0.0,0.3999999761581421,4,.............((...((....)).)).,1870519603551.4958,2
9294,9294,0.5851020400469399,0.1880498866213152,0.2198639455782313,0.24485260770975056,0.2697959183673469,0.2919501133786848,0.21301587301587305,0.23337868480725624,0.2524489795918367,0.2741496598639456,0.1859183673469388,0.020000000000000014,[],12,2,0.699999988079071,0.9999998807907104,8,.(((....((..(((....))).))..))),158624487268.94,3
9295,9295,0.5655172263785939,0.3196599616858238,0.35672892720306515,0.383955938697318,0.4080938697318008,0.4279693486590038,0.3511254789272031,0.3745210727969349,0.394588122605364,0.4136015325670498,0.328448275862069,0.07199999999999995,[],7,2,0.0,0.20000004768371585,7,(((((...((........))))))).....,8112945027688.416,2
9296,9296,0.2641025732438534,0.23183760683760685,0.2559354226020893,0.2809591642924976,0.3114434947768281,0.33729819563152896,0.23525641025641025,0.2565764482431149,0.2813627730294397,0.3115147198480532,0.21324786324786324,0.06399999999999995,[][],9,4,0.4000000357627869,0.8000000715255737,7,(((((........))....)))((....)),309363487.99200004,3
9297,9297,0.15303643328337535,0.22136752136752136,0.2522941970310391,0.27937471884840304,0.3084795321637427,0.33349077822762035,0.22154745838956366,0.2522941970310391,0.27937471884840304,0.3084795321637427,0.1816239316239316,0.012000000000000009,[],12,2,0.4000000953674317,0.8000000715255737,7,.((.....(((...((...))...))))).,2701109093.956,3
9298,9298,0.3567567608336649,0.21443751443751444,0.2461769461769462,0.2758835758835759,0.30154770154770155,0.3305151305151305,0.2287826287826288,0.2533148533148533,0.2786786786786787,0.3023793023793024,0.20434280434280436,0.038000000000000034,[],12,2,0.5,1.0999999418854711,6,...((.((......((...))....)))).,6201413257.936,3
9299,9299,0.702243586954398,0.2691239316239316,0.2983618233618234,0.3188390313390313,0.33771367521367524,0.3563034188034188,0.29398148148148145,0.3129985754985755,0.32834757834757833,0.34301994301994304,0.2703703703703704,0.376,[],10,2,0.10000038146972656,0.19999980926513672,9,...((((.(((.((.......))))))))),1276759586751.168,3
9300,9300,0.4602061786909693,0.1861168384879725,0.21674684994272625,0.24717067583046964,0.2716151202749141,0.2972508591065292,0.20506300114547535,0.22776632302405495,0.2519816723940435,0.2743642611683849,0.1802290950744559,0.030000000000000027,[[][]],12,6,0.6999999284744263,1.1000001430511477,7,(((.((......)).((....))..)))..,1066896986.97,3
9301,9301,0.4708108105570883,0.1697897897897898,0.19246246246246249,0.2118018018018018,0.22873873873873876,0.24483483483483484,0.18288288288288287,0.19996996996997,0.2153153153153153,0.23057057057057054,0.16237237237237234,0.26,[],14,2,1.100000023841858,0.8000001907348633,10,.(((((...(((.((...))))).)).))),5338099948.46,4
9302,9302,0.6028629833478137,0.2952056350829357,0.32513065212451714,0.3506930243126562,0.375073846852988,0.3979550102249489,0.3220177232447171,0.3421040672574415,0.36032719836400817,0.37995910020449897,0.29754601226993865,0.02200000000000002,[],9,2,4.76837158203125e-07,0.3000001907348633,7,..(((((....((...))...)))))....,4592739299187.546,2
9303,9303,0.5654018010411944,0.2272073412698413,0.256671626984127,0.27681051587301586,0.2938740079365079,0.3072668650793651,0.2500496031746032,0.2685267857142857,0.2833333333333333,0.2968501984126984,0.2322668650793651,0.10399999999999998,[],10,2,0.4000000953674317,0.2999998927116394,10,((((((...((((....))))..))).))),750621888566.144,3
9304,9304,0.5991416351126243,0.21154029566046734,0.2435383881735813,0.26828803051979017,0.2903671912255603,0.3109442060085837,0.2384358607534573,0.25956127801621365,0.2775631855030997,0.2959704339532665,0.21659513590844065,0.06799999999999995,[],13,2,0.5,0.7999999523162842,8,.(((.((..(((...)))....)).)))..,861159347625.1521,3
9305,9305,0.4352813820431243,0.3487734487734488,0.3880230880230881,0.419023569023569,0.4466810966810967,0.4717893217893218,0.3667147667147667,0.3958633958633959,0.4227753727753728,0.4479076479076479,0.3366762866762867,0.07599999999999996,[][],9,4,0.0,0.4999998807907105,4,...((......))...((......))....,323574620045.292,2
9306,9306,0.7193846035920657,0.287008547008547,0.3171282051282051,0.3382222222222222,0.3572649572649573,0.3688205128205128,0.3134700854700855,0.33179487179487177,0.3471111111111111,0.3622222222222222,0.2937777777777778,0.35,[],10,2,9.5367431640625e-07,4.76837158203125e-07,10,(((((((.(((....)))))).))))....,2396872059853.0503,3
9307,9307,0.7167979188634968,0.2793817439486731,0.3153980752405949,0.3440069991251093,0.3700204141149023,0.3903470399533392,0.3178769320501604,0.3400116652085156,0.36019247594050746,0.3801108194808982,0.2936424613589968,0.23800000000000002,[],12,2,0.10000002384185792,0.4000000953674317,7,..((.(((.((......))))).)).....,5628724454974.092,3
9308,9308,0.2002136870963961,0.3212488129154796,0.3444681861348528,0.3619183285849952,0.3744776828110161,0.3882478632478633,0.3221035137701804,0.3446106362773029,0.3619183285849952,0.3744776828110161,0.29024216524216523,0.06399999999999995,[],9,2,2.384185791015625e-07,0.09999990463256836,8,..((.((((((.....))))))....))..,147635062829.28,2
9309,9309,0.6689320405022902,0.2392125134843581,0.2680690399137001,0.2883225458468177,0.3099784250269687,0.3285329018338727,0.2625943905070119,0.2815264293419633,0.2969255663430421,0.315210355987055,0.2393203883495145,0.17600000000000005,[],11,2,0.3000001907348633,0.3999998569488525,9,...(((.((((((.....))).)))..))),1015300475510.0,3
9310,9310,0.4504021549392642,0.2532022639261245,0.2834971700923444,0.3077152219243372,0.3331248138218648,0.3534703604408698,0.27253500148942505,0.2932082216264522,0.3131367292225201,0.3346440274054215,0.2485254691689008,0.254,[],11,2,0.20000028610229487,0.4000000953674317,8,....((((((....((....)))).)))).,110002065916.51,3
9311,9311,0.18601250947143935,0.2839248434237996,0.2998608211551844,0.3137555091626073,0.32883321735096266,0.3410809556947344,0.28413361169102297,0.2998608211551844,0.3137555091626073,0.32883321735096266,0.2596381350034795,0.04200000000000004,[][],9,4,9.5367431640625e-07,4.76837158203125e-07,10,(((....)))(((((((....)))))..)),12492197760.157999,3
9312,9312,0.38981669704200295,0.14455759221543335,0.17184883457795885,0.19565512559402576,0.22079656030776196,0.246775288526816,0.15974202308214527,0.1797918081013804,0.19959266802443992,0.22281059063136455,0.1398959040506902,0.018000000000000016,[][],13,4,1.0999999046325684,1.3000000715255735,8,((....))((..((((....))..))..)),369030035.988,4
9313,9313,0.5999999967335308,0.2623352165725047,0.2839296924042687,0.29783427495291903,0.3121155053358443,0.324450721908349,0.27940991839296925,0.2936911487758945,0.30382925298179536,0.3150659133709981,0.2603892027620841,0.29200000000000004,[],10,2,0.10000038146972656,4.76837158203125e-07,11,..((((((.(((((....))).)))))))),552833136427.02,3
9314,9314,0.3765086155577466,0.17514367816091955,0.20107758620689656,0.2229645593869732,0.2431992337164751,0.2625478927203065,0.18541666666666667,0.20605842911877395,0.2257423371647509,0.2444683908045977,0.1638409961685824,0.07199999999999995,[][],13,4,0.9000000953674316,0.9000000953674316,9,(((...((....)))))((.((...)))).,487177743.776,4
9315,9315,0.5702531396839691,0.2727379278012189,0.30464135021097044,0.3288560712611345,0.3504688232536334,0.3706751054852321,0.2975152367557431,0.3196436943272386,0.3374824191279888,0.3547819971870605,0.2739803094233474,0.05200000000000005,[],12,2,0.10000038146972656,0.29999998211860657,8,.((.((((..((....)))))).)).....,1253559388325.292,3
9316,9316,0.3957055147988665,0.17836855260168144,0.20702113156100888,0.22601681436037266,0.24505794137695974,0.2650988411724608,0.19175187457396045,0.2120199954555783,0.2283799136559873,0.2462849352419905,0.16496250852079072,0.02200000000000002,[[][]],11,6,0.9000000357627869,1.1999999284744265,8,.(((..(((...))).((.......))))),213956271.732,3
9317,9317,0.520496894607386,0.19763054980446285,0.2208649643432252,0.2377271681619508,0.25240395675178284,0.2653094087876697,0.2130204738900391,0.22836438923395444,0.24117782378651945,0.25396825396825395,0.19567517828387396,0.03400000000000003,[],12,2,0.8000001907348633,0.5999999046325684,10,(((((..(((.((...))..))).))))).,165161481655.50598,3
9318,9318,0.3641304290327041,0.290072463768116,0.3210144927536232,0.3466908212560387,0.3685748792270531,0.38782608695652177,0.3041304347826087,0.32630434782608697,0.3486473429951691,0.36881642512077295,0.2736231884057971,0.07999999999999996,[],11,2,0.09999990463256836,0.3000006675720215,7,....((...((.(((....)))))))....,86854753090.72,3
9319,9319,0.5701030957022893,0.2574799541809851,0.2915693012600229,0.3163802978235968,0.3393814432989691,0.3624513172966781,0.284971363115693,0.3065521191294387,0.3252920962199313,0.34494845360824744,0.2588087056128293,0.030000000000000027,[],8,2,0.20000004768371585,0.4000000953674317,8,.((((((.....((......))..)))))),2730967640550.9297,2
9320,9320,0.2804927973409453,0.15820214464978324,0.1753137120693589,0.18980150581793293,0.20499657768651608,0.21968971024412506,0.16285649098790786,0.1762947752680812,0.19025781428245492,0.20501939310974215,0.1459502623773671,0.026000000000000027,[][],12,4,1.399999976158142,1.0999999642372131,10,((((((...)).))...))((((...)))),21119679.326,4
9321,9321,0.5263269750555609,0.2192498230714791,0.25234725171030903,0.2836753951403633,0.3100967209247464,0.33517338995046003,0.2448218919556499,0.2670912951167728,0.2924274593064402,0.3149327671620665,0.2208539749941024,0.05800000000000005,[],11,2,0.4000000953674317,0.8000001907348633,7,(((......((((....)).))....))).,256008403060.188,3
9322,9322,0.4949083481204,0.17128309572301426,0.1989816700610998,0.22477936184657166,0.25134645847476805,0.27535641547861506,0.1924417288979407,0.21140529531568228,0.2324734102738176,0.2556234442181489,0.1730255713962435,0.018000000000000016,[[][]],11,6,0.8000001907348633,1.0999999046325684,8,((((.((.....))((.....)).))))..,3587287444.328,3
9323,9323,0.4381443316635397,0.16630011454753724,0.1928064146620848,0.2161512027491409,0.23857961053837345,0.2618556701030928,0.1811912943871707,0.2006643757159221,0.22059564719358532,0.2415120274914089,0.15789232531500572,0.030000000000000027,[],14,2,0.9999997615814208,1.2000000476837158,8,..((.((..((((.....))..))..)))),3440428999.4,4
9324,9324,0.5558282098216757,0.27171097477845946,0.2973869575096569,0.3154737559645535,0.33167461940468074,0.34510338559418313,0.2907293796864349,0.3076573506021359,0.3209725062485799,0.33440127243808226,0.2694842081345149,0.02200000000000002,[],11,2,0.10000014305114746,0.10000038146972656,9,....((((..(((((...)))))..)).)),928906504355.754,3
9325,9325,0.3637744048832554,0.16350927934442033,0.1880935165100024,0.21250903832248733,0.2353097131838997,0.2590985779705953,0.17384912026994456,0.19267293323692453,0.21429260062665706,0.23605688117618706,0.151940226560617,0.07799999999999996,[],14,2,0.9999999720603228,1.0,9,((..(((((((.....))..))).)).)).,4080114868.472,4
9326,9326,0.6961224582274349,0.3152607709750567,0.33975056689342403,0.35356009070294786,0.36612244897959184,0.3752834467120181,0.3373696145124717,0.3513378684807256,0.36045351473922893,0.3696371882086168,0.3228798185941043,0.020000000000000014,[],8,2,0.0,0.0,10,((((.((((((...))))))..))))....,9644508338605.14,2
9327,9327,0.4909090969798177,0.17782475922010807,0.20326521024195446,0.21933286351891004,0.2369274136715997,0.25088090204369273,0.19292929292929287,0.209748649283533,0.22295043457834154,0.23798449612403103,0.1734789758045572,0.05400000000000005,[],15,2,1.000000238418579,0.7000002861022949,10,.(((.((((..(((...))).)).)).))),73926503824.052,4
9328,9328,0.4188888922002581,0.33735802469135806,0.3765432098765432,0.4059012345679012,0.43133333333333335,0.4571358024691358,0.3591851851851852,0.3858765432098765,0.41029629629629627,0.4336296296296296,0.3299012345679012,0.09999999999999998,[][],9,4,0.0,0.3999999538064003,5,.......(((...))).((......))...,523361228658.3,2
9329,9329,0.5375782849115469,0.20930178612850847,0.2395731848758989,0.2660635583391325,0.2900719090698214,0.31259568545581073,0.23201113430758524,0.2530735328230109,0.2742287172349803,0.2954534910693575,0.21090234284388773,0.04200000000000004,[],11,2,0.5,0.7999999523162842,8,((((((.((.....))..)))....)))..,101881644389.19,3
9330,9330,0.3654292462665907,0.3025264243361691,0.3269914926527456,0.3465068316576437,0.3672338231502965,0.3850992523846352,0.3110595514307811,0.3312709461201341,0.34869811807166795,0.3678009796339263,0.2839133797370456,0.138,[][],11,4,1.1920928955078125e-07,0.2999999523162842,7,.((.......))(((((...)).)))....,12536752873.494,3
9331,9331,0.41945702157813497,0.2151835093011564,0.2450729009552539,0.2710155857214681,0.29286073403720464,0.31357466063348416,0.23164906988436398,0.25339366515837103,0.27551533433886377,0.29502262443438915,0.21075917546505785,0.116,[],11,2,0.5,0.7000000476837158,8,(((......(((((...)).)))...))).,66841699028.104004,3
9332,9332,0.527194862351683,0.21127765881513205,0.2467523197715917,0.27449440875565073,0.2991672614798953,0.32445871996193193,0.23645015465143945,0.2613371401379967,0.28320247442303115,0.3034975017844397,0.2112062812276945,0.06599999999999995,[],13,2,0.499999986961484,1.100000023841858,6,...((...((..((...))..))..))...,69321296086.06,3
9333,9333,0.7724137892285419,0.2998196979941402,0.3291187739463601,0.3585756141537075,0.3806400721208024,0.400946585530764,0.33817894974081586,0.35517241379310344,0.3740815866576516,0.39008338967771017,0.3171512283074149,0.014000000000000012,[],8,2,4.76837158203125e-07,0.19999980926513672,8,((...((((((.......))))))...)).,12328806503014.85,2
9334,9334,0.35668789062277273,0.1892899268695447,0.21778721396555792,0.23894786506251475,0.2624203821656051,0.2838405284265157,0.1988204765274829,0.22078320358575132,0.2396083982071243,0.2624911535739561,0.17395612172682234,0.05800000000000005,[],15,2,0.7000000476837158,1.0,8,.((((.((..((.....))..))))..)).,3451510143.594,4
9335,9335,0.3650000027225663,0.18203703703703705,0.2055787037037037,0.22506944444444446,0.2418287037037037,0.25819444444444445,0.1922453703703704,0.20972222222222225,0.2263888888888889,0.2422453703703704,0.17587962962962966,0.040000000000000036,[],11,2,0.9000005722045898,1.0,9,((...((.(((((...)))))...))..)),3503713892.16,3
9336,9336,0.459623444544845,0.2884007438400744,0.3129707112970711,0.3316364481636448,0.34402603440260343,0.35550906555090656,0.3032310553231055,0.3199907019990702,0.3333333333333333,0.34414225941422594,0.2832868433286843,0.04400000000000004,[],11,2,4.76837158203125e-07,0.09999990463256836,9,(((.((((((...))..)))).))).....,285723317877.32,3
9337,9337,0.4740820667076832,0.3177825773938085,0.35826733861291105,0.38795296376289895,0.4134869210463163,0.4346532277417807,0.3426445884329254,0.3701463882889369,0.3935205183585313,0.4159587233021359,0.3105831533477322,0.07399999999999995,[][],9,4,1.1920928955078125e-07,0.3000000715255737,6,...(((....)))......(((...)))..,4023257266283.5903,2
9338,9338,0.674683543605895,0.2994139709329583,0.33619315518049697,0.3673933427097984,0.3916080637599625,0.4157993436474449,0.3333802156586967,0.3576418190342241,0.3795124238162213,0.3991326769807783,0.3079465541490858,0.05200000000000005,[],8,2,1.1920928955078125e-07,0.4000000953674317,6,(((.(((.......)))....)))......,2328469057118.856,2
9339,9339,0.4030864138171506,0.20653863740283493,0.23797439414723365,0.2704160951074531,0.30139460448102423,0.3324417009602195,0.22407407407407406,0.24755372656607225,0.2752400548696845,0.30349794238683125,0.20052583447645173,0.028000000000000025,[],11,2,0.5,1.0999999046325684,6,((.....((..((.....)))).....)).,7066752322.068,3
9340,9340,0.46892176055000895,0.2527601597369039,0.2816067653276956,0.3038759689922481,0.3237726098191214,0.3410382898754992,0.27096546863988724,0.29147286821705426,0.30880902043692743,0.3266619685224336,0.24965938454310546,0.05400000000000005,[][],11,4,0.20000004768371585,0.4000000953674317,8,(((((.......))).)).(((...)))..,152814234788.84198,3
9341,9341,0.5750532994614735,0.19710968964700307,0.2303482587064677,0.2549632788438759,0.27780146884624496,0.2984126984126984,0.22132196162046908,0.2435204927742241,0.26218905472636816,0.2816394219379294,0.19725183605780625,0.06200000000000005,[],11,2,0.5999999046325684,0.6999993324279785,9,((((.(((((....)))....))..)))).,198701239747.69598,3
9342,9342,0.4708779478162463,0.2386390673328575,0.2685224839400428,0.29414703783012136,0.31815369973828217,0.3414227932429217,0.2569117297168689,0.27820604330240306,0.2990007137758744,0.3207232928860338,0.23602188912681416,0.06599999999999995,[],11,2,0.30000001192092896,0.7999997138977051,7,(((...((..((......)))).)))....,60972106314.764,3
9343,9343,0.3711159747395526,0.21594942864089475,0.2447362022854364,0.2684172137126185,0.29168490153172866,0.3140286895210309,0.22676878191101385,0.24972039873571605,0.2706297106734744,0.29207391198638466,0.20209093119377586,0.08599999999999998,[][],13,4,0.5,1.0,7,.(((...)))..((...((....)).))..,7876982737.646,3
9344,9344,0.5707207272953547,0.2524524524524525,0.2795545545545546,0.301001001001001,0.32204704704704706,0.3385135135135135,0.273023023023023,0.2921671671671672,0.30755755755755754,0.32507507507507505,0.2517017017017017,0.112,[],11,2,0.20000028610229487,0.2999997138977051,9,.((((((.(((....)))))...))))...,514279520204.592,3
9345,9345,0.5609223352546252,0.1581445523193096,0.17691477885652646,0.19234088457389428,0.20782092772384034,0.22179072276159656,0.17065803667745416,0.18408845738942825,0.19733009708737864,0.2107335490830637,0.156957928802589,0.17600000000000005,[],13,2,1.5,0.7999997138977051,11,(((((..(((.(((...)))))).))).)),18830335226.624,4
9346,9346,0.7252525124849394,0.2889169472502806,0.3156846240179573,0.3376543209876543,0.35516273849607183,0.3717452300785634,0.31349607182940514,0.3314534231200898,0.3463524130190797,0.3608585858585859,0.29239618406285073,0.208,[],11,2,0.09999990463256836,0.09999990463256836,9,......(((((((.((...)).))).)))),3420454091806.224,3
9347,9347,0.3602898685828499,0.2651851851851852,0.2852173913043478,0.3024798711755233,0.3163607085346216,0.32824476650563605,0.2746215780998389,0.2893075684380032,0.30318840579710143,0.3163607085346216,0.2558132045088567,0.31000000000000005,[],10,2,0.10000038146972656,4.76837158203125e-07,10,....((((((((..((...))))).))))),53253595978.14,3
9348,9348,0.4468172462446734,0.1750171115674196,0.20392425279488932,0.22778918548939084,0.2480492813141684,0.2671686059776409,0.19073693817020307,0.21147615788272872,0.2314168377823409,0.24964636093999545,0.16938170203057268,0.026000000000000027,[][],13,4,0.8999998569488525,0.9000000953674316,9,((....))((.(((((....)))..)).)),3788100453.3719997,4
9349,9349,0.4017057493805632,0.22610755745084105,0.25304430229803365,0.2764747690120825,0.2975124378109453,0.3192845297322909,0.23783463634209906,0.25854063018242124,0.2786306562425965,0.29857853589196875,0.21201137171286424,0.06200000000000005,[],11,2,0.4000000953674317,0.9000000953674316,7,...(((...((..((.......))))))).,2425864290.5699997,3
